,Idade,Salario
5729,34,5864.0
5730,30,4928.0
5731,35,6169.0
5732,30,5133.24
5733,29,5303.0
5734,27,4945.0
5735,34,6018.18
5736,36,5945.0
5737,35,5554.0
5738,32,5704.0
5739,36,5867.0
5740,33,5573.26
5741,31,5220.0
5742,32,5458.6
5743,31,5643.0
5744,36,5877.0
5745,30,5080.0
5746,33,5512.0
5747,28,5060.0
5748,41,6272.0
5749,31,5708.0
5750,33,5599.72
5751,32,5548.0
5752,33,6040.0
5753,32,5707.0
5754,36,6274.0
5755,33,5610.0
5756,26,5081.0
5757,35,5831.0
5758,31,5568.0
5759,35,5727.12
5760,32,5622.0
5761,30,5160.68
5762,33,5148.92
5763,31,5656.0
5764,29,5540.0
5765,36,5735.94
5766,30,5409.0
5767,31,5644.0
5768,32,5224.0
5769,34,5975.0
5770,30,5390.98
5771,30,5291.0
5772,28,5062.0
5773,31,5169.5
5774,31,5249.0
5775,34,5624.0
5776,36,5929.0
5777,32,5198.0
5778,31,5308.0
5779,30,5234.0
5780,31,5208.7
5781,31,5508.0
5782,28,5148.0
5783,29,5119.52
5784,35,5746.0
5785,31,5396.0
5786,32,5679.1
5787,32,5642.0
5788,33,5824.14
5789,32,5410.0
5790,30,5283.0
5791,31,5124.0
5792,30,5063.66
5793,30,5251.0
5794,33,5483.1
5795,38,6213.0
5796,33,5554.0
5797,27,5099.0
5798,28,4696.0
5799,30,5120.0
5800,32,5634.0
5801,36,5916.26
5802,34,5768.28
5803,28,5140.0
5804,33,5481.14
5805,32,5468.4
5806,30,5341.0
5807,28,5149.0
5808,32,5704.58
5809,31,5759.0
5810,36,6052.0
5811,35,6344.0
5812,30,5176.36
5813,33,5792.0
5814,29,5262.0
5815,34,5589.0
5816,33,5658.0
5817,36,6042.0
5818,35,6247.0
5819,32,5557.0
5820,34,5618.0
5821,28,5145.0
5822,36,6263.18
5823,30,5410.0
5824,33,5503.0
5825,31,5308.0
5826,32,5501.0
5827,33,5798.0
5828,32,5489.96
5829,27,5304.0
5830,28,5248.0
5831,32,5160.0
5832,28,5012.0
5833,36,5995.64
5834,32,5165.0
5835,35,6202.0
5836,33,5723.0
5837,30,5235.0
5838,31,5726.0
5839,34,5799.0
5840,35,5706.0
5841,31,5660.0
5842,34,5612.0
5843,34,5821.0
5844,29,5256.0
5845,33,5927.0
5846,32,5277.0
5847,31,5595.0
5848,35,6044.0
5849,29,5531.0
5850,31,5461.54
5851,33,5169.0
5852,35,5825.0
5853,34,5741.0
5854,31,5545.0
5855,38,6439.0
5856,33,5726.0
5857,31,5075.0
5858,33,5848.0
5859,34,5768.0
5860,33,5391.0
5861,30,5287.0
5862,32,5526.0
5863,31,5296.0
5864,31,5890.0
5865,30,5037.0
5866,29,5117.0
5867,34,6017.0
5868,31,5414.0
5869,31,5377.0
5870,32,5512.0
5871,29,5046.0
5872,35,5629.0
5873,29,5103.84
5874,27,4519.76
5875,35,5681.0
5876,29,5142.0
5877,34,5988.78
5878,28,4946.0
5879,32,5290.0
5880,35,5728.1
5881,33,5499.0
5882,33,5712.0
5883,31,5732.0
5884,31,5377.0
5885,30,5403.72
5886,27,5147.0
5887,32,5668.0
5888,36,6149.0
5889,29,5168.0
5890,30,5112.66
5891,29,5144.02
5892,30,5066.0
5893,35,5507.6
5894,29,5186.0
5895,34,5827.0
5896,31,5475.26
5897,33,5926.06
5898,33,5624.0
5899,36,5976.0
5900,30,5457.0
5901,30,5191.0
5902,32,5825.0
5903,35,5826.1
5904,34,5408.0
5905,32,5653.0
5906,30,5281.22
5907,25,4723.6
5908,29,4742.22
5909,31,5252.0
5910,35,5907.0
5911,32,5601.0
5912,31,5173.0
5913,27,4687.0
5914,32,5263.0
5915,31,5140.0
5916,32,5552.68
5917,32,5650.0
5918,32,5538.96
5919,33,5702.62
5920,33,5609.0
5921,34,5556.0
5922,33,5851.0
5923,37,5700.0
5924,30,5208.7
5925,33,5680.0
5926,29,5586.98
5927,32,5234.0
5928,27,5134.0
5929,34,6100.0
5930,30,5121.0
5931,29,5594.0
5932,32,5097.0
5933,28,5050.0
5934,29,5165.0
5935,33,5540.92
5936,29,5074.0
5937,37,5846.0
5938,33,6011.0
5939,30,5112.66
5940,29,5077.0
5941,34,5871.0
5942,32,5619.0
5943,33,5595.0
5944,32,5711.0
5945,32,5236.0
5946,34,5635.0
5947,26,4957.0
5948,27,5299.0
5949,31,5143.0
5950,31,5358.64
5951,32,5717.0
5952,32,5508.58
5953,30,5089.0
5954,28,4917.64
5955,31,5573.0
5956,27,4904.9
5957,36,5770.0
5958,31,5520.0
5959,30,5361.0
5960,29,5027.0
5961,32,5199.88
5962,30,5581.0
5963,33,5725.0
5964,31,5209.0
5965,33,5614.0
5966,29,5184.0
5967,41,6404.0
5968,35,6162.0
5969,27,5103.0
5970,31,5256.72
5971,31,5703.0
5972,34,5798.66
5973,29,5591.0
5974,32,5579.0
5975,32,5684.98
5976,31,5078.0
5977,26,4900.98
5978,29,5128.0
5979,32,5727.0
5980,31,5557.0
5981,26,4528.58
5982,37,6039.0
5983,29,5660.0
5984,30,5211.64
5985,28,5340.0
5986,35,5914.0
5987,32,5799.64
5988,36,6364.0
5989,32,5841.0
5990,26,4717.72
5991,31,5222.42
5992,32,5721.0
5993,30,5628.0
5994,29,5336.0
5995,34,6003.0
5996,31,5338.0
5997,31,5453.0
5998,28,5294.0
5999,25,4567.0
6000,29,5387.0
6001,31,5341.0
6002,31,5173.0
6003,32,5471.0
6004,29,5145.0
6005,34,5955.0
6006,34,5721.0
6007,30,5300.0
6008,35,6047.0
6009,32,5322.38
6010,32,5269.46
6011,32,5922.0
6012,31,5768.0
6013,32,5697.0
6014,32,5520.0
6015,31,5088.0
6016,28,5442.0
6017,35,5834.92
6018,30,5269.0
6019,31,5476.0
6020,33,5906.0
6021,25,4888.24
6022,32,5620.0
6023,33,5788.0
6024,36,5996.0
6025,33,5460.56
6026,32,5836.0
6027,32,5565.42
6028,33,5469.0
6029,34,6039.0
6030,26,4862.0
6031,37,6105.0
6032,30,5166.56
6033,32,5081.3
6034,33,5667.0
6035,31,5599.72
6036,27,4945.0
6037,25,5022.0
6038,32,5367.46
6039,37,5962.0
6040,29,5123.0
6041,32,5604.0
6042,27,5087.0
6043,29,5136.0
6044,30,5398.0
6045,31,5538.0
6046,34,5746.0
6047,31,5223.0
6048,31,5542.0
6049,28,5124.0
6050,30,5330.22
6051,30,5568.0
6052,33,5528.0
6053,26,4794.0
6054,37,6091.0
6055,33,5589.0
6056,33,5625.0
6057,36,5754.0
6058,31,5435.0
6059,32,5501.72
6060,31,5166.0
6061,33,5556.0
6062,36,5831.0
6063,33,5783.0
6064,30,5134.22
6065,29,5085.0
6066,29,4955.0
6067,30,5064.0
6068,32,5587.0
6069,33,5571.0
6070,34,6173.0
6071,31,5355.0
6072,37,5873.0
6073,33,5749.0
6074,29,5182.0
6075,35,5840.8
6076,35,6070.0
6077,31,5569.34
6078,29,5451.74
6079,34,5666.36
6080,32,5671.0
6081,33,5769.0
6082,29,5110.0
6083,33,5620.0
6084,33,5404.0
6085,23,4776.0
6086,30,5351.0
6087,33,5637.0
6088,33,5498.0
6089,37,5978.0
6090,28,5115.6
6091,30,5220.0
6092,28,4865.0
6093,34,6190.0
6095,32,5624.0
6096,32,5246.92
6097,25,4472.0
6098,30,5406.0
6099,33,5974.08
6100,33,6104.0
6101,34,5678.0
6102,34,5765.0
6103,36,5783.96
6104,34,5577.18
6105,31,5728.0
6107,30,5428.0
6108,39,6430.0
6109,28,5239.0
6110,31,5395.0
6111,29,5361.0
6112,31,5235.16
6113,29,5165.0
6114,31,5070.52
6115,26,5197.0
6116,34,6156.0
6117,31,5364.0
6118,35,6129.9
6119,37,5727.12
6120,31,5165.0
6121,31,5584.0
6122,31,5478.0
6123,36,5673.22
6124,32,5620.0
6125,31,5477.0
6126,35,5564.0
6127,30,5629.0
6128,31,5171.0
6129,31,5022.0
6130,38,6284.0
6131,32,5457.62
6132,28,5044.0
6133,29,5522.0
6134,33,5637.0
6135,32,5473.3
6136,31,5319.44
6137,33,5592.0
6138,35,5817.0
6139,33,5940.0
6140,29,5177.0
6141,29,5259.0
6142,33,5850.0
6143,31,5789.0
6144,31,5233.0
6145,29,4869.0
6146,30,5318.0
6147,33,5916.0
6148,31,5359.62
6149,31,5690.0
6150,34,5684.0
6151,32,5477.22
6152,33,5455.0
6153,30,5698.0
6154,27,5137.0
6155,30,5212.0
6156,33,5657.54
6157,28,5146.0
6158,31,5064.64
6159,28,5018.0
6160,29,5246.0
6161,29,5019.0
6162,32,5607.0
6163,33,5699.0
6164,35,5701.0
6165,33,5732.0
6166,31,5331.0
6167,33,5523.0
6168,29,5041.0
6169,37,6148.0
6170,34,5673.0
6171,35,5966.0
6172,29,5210.66
6173,36,5614.42
6174,24,5019.0
6175,31,5258.0
6176,31,5378.0
6177,31,5166.56
6178,29,4969.0
6179,30,5229.0
6180,29,5241.0
6181,32,5450.76
6182,31,5212.0
6183,29,5342.0
6184,34,5715.0
6185,30,5113.0
6186,32,5606.0
6187,31,5042.1
6188,32,5637.94
6189,31,5544.0
6190,35,6019.16
6191,31,5024.0
6192,31,5153.0
6193,31,5605.0
6194,33,6008.0
6195,32,5699.0
6196,29,5140.0
6197,35,5734.0
6198,34,5685.96
6199,34,5615.0
6200,38,6107.0
6201,33,5714.0
6202,31,5566.0
6203,25,4620.0
6204,33,5402.74
6206,31,5653.0
6207,30,5326.0
6208,25,4476.64
6209,31,5371.0
6210,30,5071.0
6211,35,5784.0
6212,35,5848.0
6213,31,5340.0
6214,32,5559.0
6215,27,5058.0
6216,34,5996.0
6217,31,5317.0
6218,30,5614.0
6219,26,4708.9
6220,29,5140.0
6221,38,6426.0
6222,33,5753.0
6223,29,5076.0
6224,31,5636.0
6225,37,6143.0
6226,29,5347.0
6227,35,5807.0
6228,34,5790.0
6229,29,5303.0
6230,31,5409.6
6231,26,4492.32
6232,31,5337.0
6233,30,5420.38
6234,33,5432.0
6235,32,5596.0
6236,30,5158.0
6237,35,5925.0
6238,35,5871.0
6239,33,5589.92
6240,37,5747.0
6241,26,4583.0
6242,29,5336.0
6243,36,5756.0
6244,30,4987.0
6245,29,4892.0
6246,30,5154.8
6247,38,6269.0
6248,37,6042.0
6249,30,5484.08
6250,31,5665.0
6251,36,5858.0
6252,38,6030.0
6253,33,5796.7
6254,38,6357.26
6255,30,5435.0
6256,30,5297.0
6257,33,5323.0
6258,33,5966.0
6259,29,4974.48
6260,34,5799.0
6261,29,5351.0
6262,31,5252.0
6263,30,5001.0
6264,29,5028.38
6265,33,5760.0
6266,31,5479.0
6267,34,5488.98
6268,26,4563.86
6269,31,5486.0
6270,32,5644.0
6271,31,5694.0
6272,32,5191.0
6273,35,5744.76
6274,34,5863.0
6275,32,5608.0
6276,31,5150.0
6277,27,5020.0
6278,35,5745.0
6279,28,4935.28
6280,28,5128.0
6281,29,5113.0
6282,31,5687.0
6283,30,5050.0
6284,32,5263.0
6285,28,5154.8
6286,31,5450.76
6287,32,5207.0
6288,31,5341.98
6289,34,5729.0
6290,35,5276.32
6291,33,5554.0
6292,32,5438.02
6293,30,5011.72
6294,36,6173.0
6295,30,5456.0
6296,30,5449.0
6297,31,5376.0
6298,37,6191.0
6299,30,5260.0
6300,32,5409.6
6301,31,5770.0
6302,31,5138.14
6303,35,5717.32
6304,34,5931.94
6305,32,5395.0
6306,32,5573.0
6307,29,4964.0
6308,29,5470.0
6309,30,5142.0
6310,36,5710.0
6311,35,6065.22
6312,34,5723.2
6313,32,5543.0
6314,33,5090.12
6315,29,5030.34
6316,30,5109.72
6317,36,6006.0
6318,33,5301.0
6319,28,5024.0
6320,30,4963.7
6321,33,5761.0
6322,31,5709.48
6323,27,5061.0
6324,31,5135.2
6325,27,5114.0
6326,31,5589.92
6327,32,5264.0
6328,34,6018.0
6329,34,5571.0
6330,30,5310.0
6331,29,5273.0
6332,35,5911.0
6333,32,5618.0
6334,32,5677.0
6335,32,5418.0
6336,36,6262.0
6337,27,5105.0
6338,34,6000.0
6339,28,4918.62
6340,25,4595.0
6341,31,5168.0
6342,32,5140.1
6343,34,5559.0
6344,33,5838.0
6345,32,5429.0
6346,31,4953.9
6347,28,5038.18
6348,33,5475.0
6349,34,5768.0
6350,32,5512.5
6351,35,6066.0
6352,32,5355.0
6353,28,5317.0
6354,33,5694.78
6355,31,5045.0
6356,33,5480.0
6357,32,5653.62
6358,34,5643.0
6359,33,5756.52
6360,31,5335.0
6361,33,5647.0
6362,33,5527.0
6363,36,5745.0
6364,31,5636.0
6365,36,6093.0
6366,34,5767.0
6367,34,5515.0
6368,36,6081.0
6369,30,5175.0
6370,33,5718.3
6371,37,6276.9
6372,30,5031.32
6373,35,5481.0
6374,31,5946.0
6375,34,5567.38
6376,31,5119.0
6377,29,4626.58
6378,34,6000.0
6379,34,5601.0
6380,28,5057.78
6381,30,5269.0
6382,30,5221.0
6383,33,5578.0
6384,32,5708.0
6385,32,5261.0
6386,30,4916.66
6387,28,5343.0
6388,26,4470.76
6389,33,5748.0
6390,34,5865.0
6391,28,4982.0
6392,28,5564.0
6393,36,5963.0
6394,33,5579.0
6395,34,5518.0
6396,30,5276.0
6397,33,5772.0
6398,28,4779.0
6399,33,5591.0
6400,33,5635.98
6401,36,5562.0
6402,28,4988.2
6403,29,4961.0
6404,32,5300.0
6405,33,5511.0
6406,32,5457.0
6408,31,5387.0
6409,32,5745.0
6410,28,5108.0
6411,28,4858.84
6412,28,5487.02
6413,31,5136.18
6414,30,5235.0
6415,39,6184.0
6416,33,5605.0
6417,34,5757.0
6418,34,5853.0
6419,31,5087.18
6420,33,5714.0
6421,36,5951.54
6422,32,5073.0
6423,30,5558.0
6424,36,6044.64
6425,31,5048.0
6426,26,4726.0
6427,37,5832.0
6428,29,5131.0
6429,31,5416.0
6430,33,5539.0
6431,34,5716.0
6432,30,5507.6
6433,28,5176.0
6434,29,5386.08
6435,38,6282.0
6436,32,5611.0
6437,30,5237.0
6438,33,5514.46
6439,36,5870.2
6441,36,5570.32
6442,37,6027.0
6443,30,5636.0
6444,34,6074.0
6445,28,5038.0
6446,33,5813.0
6447,33,5443.0
6448,29,5034.0
6449,34,5872.16
6450,35,5541.9
6451,35,5899.0
6452,29,4919.6
6453,29,5289.0
6454,35,5803.0
6455,34,5601.0
6456,35,6170.0
6457,34,5739.0
6458,30,5613.0
6459,32,4992.12
6460,35,5587.96
6461,30,5153.0
6462,29,5015.0
6463,32,5425.28
6464,31,5248.0
6465,29,4958.8
6466,30,5540.0
6467,30,5312.0
6468,33,5735.0
6469,32,5711.0
6470,32,5377.0
6471,30,5070.52
6472,33,5831.98
6473,35,5799.64
6474,30,5259.0
6475,30,5024.0
6476,34,6139.0
6477,38,6221.0
6478,32,5389.02
6479,31,5306.0
6480,36,6193.0
6481,32,5430.0
6482,32,5606.0
6483,34,5760.0
6484,29,5256.0
6485,31,5093.0
6486,33,5767.0
6487,31,5516.0
6488,31,5613.44
6489,28,5159.0
6490,30,5142.0
6491,27,5021.0
6492,33,5540.92
6493,31,5107.76
6494,30,5066.6
6495,32,5154.8
6496,33,5625.2
6497,28,5121.0
6498,32,5030.34
6499,34,5669.0
6500,34,5831.0
6501,30,5589.0
6502,36,5886.86
6503,32,5482.12
6504,29,5011.0
6505,31,5611.48
6506,30,5410.0
6507,31,5357.0
6508,31,5275.0
6509,27,4507.02
6510,36,6006.0
6511,31,5364.0
6512,30,5627.0
6513,31,5101.88
6514,30,5233.2
6515,30,5312.0
6516,33,5610.0
6517,31,5537.0
6518,33,5838.0
6519,30,5335.0
6520,28,5149.0
6521,33,5878.0
6522,30,5255.0
6523,32,5914.0
6524,33,5629.0
6525,34,5747.0
6526,33,5597.0
6527,33,5633.0
6528,29,5461.0
6529,31,5326.0
6530,30,5118.0
6531,31,5301.0
6532,32,6020.0
6533,33,5514.46
6534,29,5107.0
6535,32,5683.02
6536,37,6117.0
6537,30,5214.0
6538,33,5788.0
6539,35,5744.0
6540,26,4775.0
6541,33,5523.0
6542,29,4827.0
6543,31,5524.0
6544,25,5051.0
6545,31,5210.0
6546,27,5265.0
6547,37,6035.0
6548,39,6321.0
6549,33,5537.0
6550,33,5769.26
6551,30,5133.0
6552,32,5500.74
6553,33,5572.0
6554,30,5637.0
6555,33,5281.0
6556,32,5216.0
6557,35,5769.26
6558,35,6201.0
6559,29,5284.0
6560,31,5226.0
6561,35,5790.0
6562,35,5532.1
6563,31,5002.0
6564,36,5844.0
6565,30,5342.0
6566,31,5200.0
6567,29,5000.94
6568,30,4835.32
6569,30,5149.0
6570,33,5721.0
6571,31,5569.0
6572,27,4634.0
6573,31,5215.0
6574,32,5751.0
6575,31,5616.0
6576,30,5401.0
6577,32,5509.0
6578,31,5735.0
6579,28,5124.0
6580,32,5518.0
6581,33,5792.0
6582,33,5635.0
6583,32,5581.0
6584,31,5540.0
6585,32,5665.0
6586,34,5701.0
6587,36,5936.0
6588,32,5093.06
6589,37,6442.0
6590,29,5176.0
6591,27,4885.0
6592,30,5211.0
6593,31,5580.0
6594,34,5753.0
6595,33,5532.0
6596,33,5759.0
6597,39,5931.0
6598,29,5437.04
6599,28,5054.0
6600,33,5850.0
6601,34,5664.0
6602,30,5036.0
6603,33,5619.32
6604,33,5695.0
6605,35,5790.0
6606,28,5120.0
6607,32,5562.0
6608,29,5128.0
6609,29,5063.0
6610,35,5855.0
6611,29,5663.0
6612,31,5591.88
6613,31,5630.0
6614,34,5923.0
6615,35,5985.84
6616,30,5552.0
6617,31,5188.0
6618,36,5878.0
6619,33,5758.0
6620,33,5939.0
6621,29,5410.58
6622,33,5314.0
6623,35,6216.0
6624,35,5688.9
6625,34,5721.24
6626,33,5612.46
6627,31,5500.74
6628,34,5829.0
6629,33,6116.0
6630,31,5352.0
6631,30,5485.0
6632,35,5943.7
6633,32,5608.0
6634,33,5272.0
6635,28,5063.0
6636,34,5523.0
6637,29,5180.0
6638,33,5695.0
6639,33,5373.34
6640,29,5113.0
6641,29,5068.0
6642,33,5586.0
6643,35,6094.62
6644,35,6271.0
6645,34,5619.0
6646,31,5125.4
6647,31,5513.0
6648,33,5622.0
6649,27,4893.0
6650,34,5699.0
6651,36,5979.0
6652,30,4901.96
6653,28,5043.0
6654,30,5232.0
6655,36,5928.02
6656,38,5872.16
6657,32,5611.0
6658,28,4654.0
6659,34,5583.0
6660,33,5893.0
6661,24,4686.0
6662,35,5699.0
6663,34,5908.0
6664,37,5793.0
6665,29,5207.0
6666,33,5601.0
6667,32,5046.02
6668,31,5201.0
6669,36,6282.78
6670,31,5928.02
6671,29,5348.84
6672,32,5345.9
6673,34,5459.0
6674,33,5661.0
6675,31,5520.0
6676,35,5921.0
6677,30,5049.0
6678,31,5444.0
6679,31,5746.0
6680,28,5071.0
6681,30,4878.0
6682,34,5615.4
6683,34,5533.08
6684,34,6076.0
6685,27,5043.0
6686,30,5308.0
6687,29,4999.96
6688,26,4710.0
6689,34,5635.0
6690,31,5716.34
6691,31,5428.0
6692,32,5408.0
6693,29,5223.4
6694,33,5695.0
6695,34,5873.14
6696,30,5391.0
6697,36,5705.0
6698,30,4945.08
6699,28,4595.0
6700,34,5652.0
6701,38,6365.0
6702,33,6016.22
6703,29,5190.0
6704,30,5087.0
6705,32,5502.7
6706,31,5684.0
6707,28,4954.0
6708,34,5574.0
6709,31,5103.0
6710,32,5695.76
6711,30,5290.0
6712,31,5242.0
6713,32,5669.0
6714,32,5577.0
6715,32,5499.0
6716,31,5600.0
6717,29,5018.0
6718,32,5893.72
6719,31,5082.0
6720,33,5191.06
6721,28,5193.0
6722,32,5705.0
6723,30,5319.0
6724,32,5652.0
6725,31,5617.0
6726,30,5068.56
6727,36,5942.0
6728,30,5340.0
6729,32,5175.0
6730,39,6347.0
6731,27,5496.0
6732,29,5175.0
6733,28,5293.0
6734,33,5669.0
6735,31,4983.0
6736,31,5487.0
6737,28,5232.0
6738,33,5599.0
6739,32,5273.0
6740,31,4891.0
6741,33,5665.38
6742,33,5230.0
6743,30,5173.0
6744,31,5533.08
6745,31,5340.0
6746,28,5290.0
6747,35,5931.0
6748,33,5546.0
6749,29,5140.0
6750,30,5273.0
6751,32,5794.0
6752,30,5298.0
6753,33,5690.0
6754,31,5539.0
6755,29,4918.0
6757,31,5430.0
6758,29,5044.0
6759,30,5195.0
6760,34,5741.0
6761,30,5213.0
6762,29,4697.0
6763,35,5832.0
6764,30,5206.0
6765,32,5473.0
6766,30,5279.0
6767,33,5757.0
6768,30,5322.0
6769,31,5610.0
6770,33,5614.0
6771,27,4590.0
6772,30,5236.14
6773,28,5234.0
6774,31,5167.0
6775,30,5040.0
6776,28,4946.06
6777,32,5713.0
6778,35,5616.0
6779,29,5251.0
6780,33,5558.56
6781,32,5352.0
6782,34,5644.0
6783,30,5151.0
6784,29,5231.0
6785,32,5431.16
6786,26,5200.0
6787,41,6320.0
6788,33,5381.0
6789,31,5250.0
6790,32,5471.34
6791,28,4908.0
6792,31,5669.0
6793,28,5321.0
6794,35,5898.0
6795,27,5236.14
6796,28,4825.52
6797,33,5863.0
6798,32,5537.98
6799,32,5451.0
6800,35,5800.0
6801,27,4822.0
6802,28,5343.94
6803,34,5618.0
6804,36,5921.0
6805,35,5668.0
6806,28,4711.0
6807,34,5739.0
6808,29,5335.0
6809,30,5604.62
6810,36,5910.0
6811,37,5743.78
6812,32,5442.0
6813,30,5107.0
6814,32,5353.0
6815,36,5969.0
6816,31,5495.0
6817,34,5898.0
6818,25,4673.0
6819,33,5586.0
6820,34,5963.3
6821,34,5380.0
6822,31,5018.58
6823,34,5921.0
6824,30,5117.56
6825,29,5042.1
6826,33,5543.86
6827,35,5898.0
6828,26,5051.0
6829,31,5050.92
6830,31,5251.0
6831,26,4445.0
6832,29,4898.04
6833,34,5908.0
6834,36,5922.0
6835,28,5371.0
6836,31,5105.0
6837,30,5157.0
6838,31,5414.5
6839,33,5342.0
6840,32,5555.0
6841,33,5841.0
6842,36,6009.0
6843,32,5061.0
6844,32,5409.6
6845,28,4993.1
6846,33,5425.0
6847,37,6385.0
6848,35,5579.14
6849,29,5015.0
6850,34,5843.0
6851,35,5621.0
6852,34,5672.0
6853,32,5743.0
6854,34,5723.2
6855,38,6134.0
6856,32,5384.12
6857,33,5227.32
6858,30,4987.22
6859,32,5243.0
6860,29,5192.0
6861,32,5649.0
6862,26,4457.04
6863,33,5720.0
6864,34,5800.62
6865,30,5079.0
6866,32,5398.82
6867,32,5739.0
6868,31,5557.0
6869,35,5903.52
6870,32,5275.34
6871,25,4495.26
6872,30,5153.0
6873,37,6019.16
6874,29,5051.0
6875,28,5033.0
6876,33,5576.0
6877,37,5900.58
6878,33,5674.0
6879,32,5575.0
6880,34,5545.82
6881,32,5684.0
6882,35,6053.46
6883,28,5104.0
6884,31,5289.0
6885,30,5366.48
6886,30,5413.52
6887,33,5556.0
6888,34,6027.0
6889,31,5340.0
6890,29,5186.0
6891,29,5345.0
6892,33,5787.0
6893,34,5676.0
6894,36,5904.0
6895,31,5234.18
6896,32,5272.4
6897,29,5143.0
6898,31,5280.24
6899,31,5560.0
6900,30,5209.68
6901,31,5081.0
6902,38,6404.3
6903,32,5095.0
6904,32,5440.0
6905,31,5250.84
6906,32,5693.0
6907,32,5322.0
6908,32,5407.0
6909,30,5338.0
6910,29,5079.0
6911,33,5663.0
6912,32,5453.0
6913,35,5634.02
6914,32,5320.0
6915,28,4974.0
6916,28,5224.38
6917,35,5680.08
6918,33,5586.0
6919,31,5553.0
6920,32,4995.0
6921,32,5536.0
6922,31,5344.0
6923,31,5295.92
6924,34,5549.0
6925,32,5585.0
6926,38,6295.0
6927,32,5228.3
6928,28,4930.0
6929,36,5877.0
6930,34,5997.0
6931,32,5571.0
6932,33,5702.62
6933,30,5541.0
6934,28,5355.0
6935,33,5618.34
6936,32,5767.0
6937,31,5752.0
6938,32,5511.52
6939,31,5595.0
6940,34,5462.52
6941,35,5812.38
6942,33,5620.3
6943,31,5256.0
6944,28,4849.0
6945,32,5605.0
6946,28,4572.0
6947,25,5003.0
6948,28,5060.0
6949,31,5240.0
6950,29,5085.0
6951,33,5914.0
6952,32,5396.0
6953,29,5264.56
6954,31,5126.0
6955,29,4515.84
6956,32,5624.0
6957,34,5807.0
6958,33,5868.0
6959,31,5424.3
6960,35,5863.0
6961,30,5456.0
6962,31,5414.5
6963,31,5215.0
6964,33,5517.4
6965,30,5216.0
6966,33,5721.0
6967,35,6191.0
6968,33,5428.0
6969,31,5344.0
6970,32,5205.0
6971,36,6161.0
6972,36,5714.38
6973,29,4706.94
6974,32,5546.0
6975,29,5236.0
6976,33,5375.3
6977,32,5311.0
6978,34,5743.0
6979,29,5068.0
6980,24,4602.08
6981,25,4504.08
6982,32,5899.0
6983,38,6143.0
6984,28,5013.0
6985,36,5602.0
6986,38,5667.0
6987,28,5078.0
6988,32,5680.08
6989,26,4641.28
6990,31,5442.0
6991,30,5336.0
6992,30,5046.0
6993,35,5804.0
6994,28,5326.0
6995,33,5775.0
6996,27,5150.0
6997,26,5151.0
6998,33,5421.36
6999,36,5851.0
7000,29,5114.0
7001,33,5765.0
7002,32,6054.0
7003,33,5695.0
7004,27,5031.0
7005,32,5363.0
7006,29,5324.0
7007,30,5251.0
7008,35,5776.0
7009,28,5296.0
7010,35,6100.5
7011,34,5595.0
7012,31,5348.0
7013,32,5039.0
7014,33,5908.0
7015,33,5943.0
7016,31,5201.0
7017,26,5268.0
7018,31,5534.0
7019,30,5360.0
7020,29,5080.0
7021,30,5112.0
7022,37,5992.0
7023,29,4915.68
7024,31,5299.0
7025,35,6034.0
7026,33,5584.04
7027,32,5586.0
7028,35,6020.0
7029,32,5318.0
7030,27,5122.0
7031,40,6532.68
7032,24,4506.04
7033,32,5371.0
7034,32,5499.0
7035,33,6112.0
7036,30,5235.16
7037,31,5414.0
7038,32,5567.0
7039,28,5275.0
7040,33,5761.0
7042,30,5185.0
7043,38,6049.54
7044,26,4895.0
7045,35,5558.56
7046,35,5711.0
7047,30,5057.0
7048,33,5697.72
7049,34,5351.0
7050,30,5157.0
7051,24,4631.48
7052,34,5672.24
7053,32,5337.0
7054,28,4747.0
7055,33,5638.0
7056,34,5629.0
7057,33,5559.0
7058,36,6082.0
7059,36,6086.0
7060,38,6331.0
7061,26,4682.0
7062,29,5010.0
7063,32,5274.0
7064,32,5412.54
7065,32,5711.0
7066,25,4634.42
7067,32,5515.44
7068,31,5205.0
7069,32,5624.0
7070,27,5120.0
7071,31,5568.0
7072,33,5478.0
7073,32,5128.0
7074,29,4976.0
7075,35,5872.0
7076,33,5636.96
7077,33,5524.0
7078,32,5126.0
7079,32,5577.0
7080,30,5759.0
7081,29,5348.0
7082,28,4614.82
7083,32,5448.0
7084,36,6328.0
7085,34,5768.28
7086,28,5154.0
7087,29,4935.0
7088,29,5141.08
7089,28,5135.0
7090,33,6009.0
7091,33,5199.0
7092,31,5600.0
7093,30,5159.0
7094,36,5880.0
7095,26,4705.0
7096,32,5347.0
7097,35,5919.0
7098,36,5852.56
7099,33,5654.6
7100,28,5278.0
7101,31,5261.62
7102,31,5429.2
7103,31,5413.52
7104,34,5642.0
7105,35,5812.0
7106,31,5364.0
7107,31,5278.0
7108,31,5105.8
7109,32,5249.0
7110,35,5934.0
7111,30,4926.46
7112,34,5851.0
7113,26,4784.0
7114,28,5418.0
7116,31,5372.0
7117,29,5161.66
7118,34,5886.0
7119,34,5784.0
7120,30,5177.0
7121,31,5752.0
7122,41,6367.06
7123,36,6100.0
7124,31,5311.0
7125,26,4843.16
7126,32,5483.0
7127,32,5609.0
7128,31,5321.0
7129,32,5310.0
7130,32,5541.0
7131,32,5337.08
7132,34,5655.58
7133,34,5562.48
7134,32,5547.0
7135,33,5506.0
